1.0905347015933025 1.2567685389133625 1.3159161360756717 1.434292944608853
1.1037619276446762 1.2171243029575776 1.3252389146046903 1.586021409930941
1.5709042030708784 1.2086242060485985 1.4291490214530942 1.3826483505833025
1.4091159207630228 1.1314665808389657 1.398751380276905 1.3057056075664661
1.0752294230632424 1.2766137229209273 1.4258340906140465 1.285444298201208
1.1748558160437421 1.2767203866877206 1.404596171563108 1.4696960454295902
1.5848758939840137 1.1828861315176493 1.326165364008065 1.3386674510957495
1.4981221585293536 1.179059061306984 1.3355442080224713 1.3522531871481351
1.183455481054109 1.085522993961182 1.5181682652584692 1.343917153720696
1.241420353104543 1.3165403272973313 1.5038646067569166 1.5571396452228454
1.1838958277969704 1.1336648814078039 1.378225361992084 1.4247434588010075
1.3537067979948996 1.3340120550227332 1.410497105073829 1.295571693551848
1.274200960935868 1.1982787539474142 1.400698815524404 1.3772915558059702
1.277926938410219 1.216947895419989 1.4688976903564595 1.3952935864082552
1.079736832695677 1.0982896044313832 1.4588228020279461 1.5398296023296023
1.1167247386759582 1.2391706693694091 1.3606122566288115 1.4474475611471103
1.207368021268515 1.1352640097992037 1.3934483020844775 1.3581856312419194
1.4260786802030456 1.3261737636659428 1.4274872575913604 1.4842545935488103
1.3241269308260577 1.100301103343721 1.4270464175237636 1.4464667513213734
1.0346408558329088 1.3234345589910204 1.4137454151885034 1.4159238579480096
1.361115947075209 1.274244355207156 1.367663390296862 1.3782776711452336
1.0317055148787533 1.1823897249027149 1.4644546147978643 1.383291547371672
1.5787667671831132 1.1711236005982868 1.4081978955267154 1.4116023955066168
1.760935567300124 1.2711981566820276 1.4476575446964848 1.3555122198303153
1.1364474266332398 1.1010469256523356 1.40793869129495 1.4661916525528862
0.9305368717133423 1.255835521537516 1.4911793198388823 1.286937364719267
1.3113249776186213 1.1051842877184033 1.4135581030984326 1.3901147848168665
0.9516335487016946 1.2214334264783624 1.4988122650696716 1.3951726892822025
1.0592695865070727 1.1895166114944362 1.4404921055160904 1.4993082295677682
1.182172788012204 1.3054381298219666 1.4140063285201325 1.4543580746544968
