3.388859750340921 2.652413926686359 2.193729657920956 1.5745880137988828
3.1666174298375176 2.567705748039313 1.8104266448893107 1.914229392984937
5.8077217125382266 2.4469927561879143 2.23154686585847 1.3884844914581358
5.2333106267029965 2.259345744338996 2.1301159000362193 1.1829149885708063
3.4500114129194244 2.5913395808993513 2.13343347750641 1.088674838509469
3.8615214180206796 2.6011296660117877 2.078936403924094 1.8200173060282663
5.764728385615915 2.458500139651802 1.5563359037689248 0.7995736356927835
5.583057090239412 2.4257201598558527 1.9947739205296406 1.3706547422444675
4.440901111761264 2.1696437581996166 2.4441536659774736 1.273016275509725
4.07528002083876 2.595956855030188 2.4202098045535796 1.728836232830242
4.1458388726402555 2.6746866780133063 2.026919487154296 1.37638058043786
3.7298279622001456 2.8795325142343424 2.2015694557704903 1.1659550364111522
4.356857142857143 2.6455039967311085 2.2153811576191855 1.5845602578492162
3.737981913374584 2.4781233775428335 2.379920975975543 1.440974007048038
3.29589609255621 2.5935097353969043 2.3250559567549307 1.8460568124480083
3.624028268551237 2.239963358292178 1.9975165762507536 1.4433178182524231
4.089271932081297 2.3696297310870658 2.1359686046963438 1.1523505150186788
5.4588827203331025 2.5897407415635483 2.138270292691779 1.864286940106401
4.2873063332427295 2.229615565132056 2.139633377937719 1.827814387887349
3.180892717306186 2.6582464420738314 2.0566058955102657 1.6066862561614526
4.5023034840195795 2.754190379667888 1.9881571972435064 1.3368598208789246
3.256094975620098 2.3895038298065776 2.137047801620184 1.5549109821964395
5.642140468227424 2.668921885087153 2.1300237321364084 1.4911004251928106
5.889432117337345 2.6833036107186703 2.291160144324174 1.219794795593256
3.6188072317445417 2.2616859157697093 2.1613592844214784 1.7286642755392756
2.7001419446415897 2.4669871372755607 2.2144137095552976 0.9636085373028735
4.700738125802311 2.228988489486206 2.1656238932829655 1.432951768760258
2.8196676900848834 2.464537617554859 2.5028725150465077 1.3434145186821642
3.2087968685620103 2.4207418530092126 2.316458008402535 1.7926853574275845
3.8015399900645805 2.646602072098279 2.293088424459536 1.717245980809557
